year,survey_hint,prefix_hint,dict_file,row_count
2018,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2018/EF2018CP_Dict/ef2018cp.xlsx,1
2018,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2018/EFIA2018_Dict/efia2018.xlsx,3
2018,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2018/FLAGS2018_Dict/flags2018.xlsx,1
2018,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2018/GR2018_Dict/gr2018.xlsx,2
2018,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2018/HD2018_Dict/hd2018.xlsx,21
2018,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2018/IC2018_AY_Dict/ic2018_ay.xlsx,66
2018,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2018/IC2018_Dict/ic2018.xlsx,10
2018,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2018/IC2018_PY_Dict/ic2018_py.xlsx,52
2018,EAP,EAP,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2018/EAP2018_Dict/eap2018.xlsx,12
2018,F,F,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2018/F1718_F1A_Dict/f1718_f1a.xlsx,82
2018,F,F,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2018/F1718_F2_Dict/f1718_f2.xlsx,122
2018,F,F,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2018/F1718_F3_Dict/f1718_f3.xlsx,63
2018,FallEnrollment,EF,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2018/EF2018A_DIST_Dict/ef2018a_dist.xlsx,10
2018,FallEnrollment,EF,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2018/EF2018A_Dict/ef2018a.xlsx,34
2018,FallEnrollment,EF,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2018/EF2018B_Dict/ef2018b.xlsx,11
2018,FallEnrollment,EF,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2018/EF2018CP_Dict/ef2018cp.xlsx,3
2018,FallEnrollment,EF,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2018/EF2018C_Dict/ef2018c.xlsx,4
2018,FallEnrollment,EF,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2018/EF2018D_Dict/ef2018d.xlsx,15
2018,Finance,F1A,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2018/F1718_F1A_Dict/f1718_f1a.xlsx,28
2018,Finance,F2A,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2018/F1718_F2_Dict/f1718_f2.xlsx,18
2018,Finance,F3A,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2018/F1718_F3_Dict/f1718_f3.xlsx,16
2018,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2018/EF2018D_Dict/ef2018d.xlsx,1
2018,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2018/GR2018_Dict/gr2018.xlsx,33
2018,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2018/GR2018_L2_Dict/gr2018_l2.xlsx,20
2018,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2018/GR2018_PELL_SSL_Dict/gr2018_pell_ssl.xlsx,25
2018,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2018/HD2018_Dict/hd2018.xlsx,1
2018,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2018/SFA1718_Dict/sfa1718.xlsx,105
2018,GraduationRates,PE,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2018/IC2018_Dict/ic2018.xlsx,6
2018,HumanResources,HR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2018/IC2018_AY_Dict/ic2018_ay.xlsx,6
2018,HumanResources,HR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2018/S2018_IS_Dict/s2018_is.xlsx,30
2018,InstitutionalCharacteristics,HD,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2018/HD2018_Dict/hd2018.xlsx,48
2018,InstitutionalCharacteristics,IC,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2018/HD2018_Dict/hd2018.xlsx,1
2018,InstitutionalCharacteristics,IC,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2018/IC2018_AY_Dict/ic2018_ay.xlsx,48
2018,InstitutionalCharacteristics,IC,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2018/IC2018_Dict/ic2018.xlsx,95
2018,InstitutionalCharacteristics,IC,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2018/IC2018_PY_Dict/ic2018_py.xlsx,16
2018,LAGS,LAGS,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2018/FLAGS2018_Dict/flags2018.xlsx,101
2018,OutcomeMeasures,OM,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2018/OM2018_Dict/om2018.xlsx,27
2018,S,S,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2018/S2018_IS_Dict/s2018_is.xlsx,2
2018,S,S,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2018/S2018_NH_Dict/s2018_nh.xlsx,2
2018,S,S,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2018/S2018_OC_Dict/s2018_oc.xlsx,4
2018,S,S,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2018/S2018_SIS_Dict/s2018_sis.xlsx,7
2018,SAL,SAL,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2018/SAL2018_IS_Dict/sal2018_is.xlsx,54
2018,SAL,SAL,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2018/SAL2018_NIS_Dict/sal2018_nis.xlsx,28
2018,StudentFinancialAid,SFA,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2018/FLAGS2018_Dict/flags2018.xlsx,1
2018,StudentFinancialAid,SFA,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2018/SFA1718_Dict/sfa1718.xlsx,218
2018,StudentFinancialAid,SFAV,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2018/SFAV1718_Dict/sfav1718.xlsx,18
2019,12MonthEnrollment,EFFY,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2019/EFFY2019_Dict/effy2019.xlsx,33
2019,12MonthEnrollment,EFIA,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2019/EFIA2019_Dict/efia2019.xlsx,6
2019,AcademicLibraries,AL,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2019/AL2019_Dict/al2019.xlsx,31
2019,AcademicLibraries,AL,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2019/IC2019_Dict/ic2019.xlsx,1
2019,Admissions,ADM,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2019/ADM2019_Dict/adm2019.xlsx,38
2019,Admissions,ADM,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2019/HD2019_Dict/hd2019.xlsx,1
2019,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2019/C2019DEP_Dict/c2019dep.xlsx,25
2019,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2019/C2019_A_Dict/c2019_a.xlsx,33
2019,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2019/C2019_B_Dict/c2019_b.xlsx,30
2019,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2019/C2019_C_Dict/c2019_c.xlsx,6
2019,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2019/EFIA2019_Dict/efia2019.xlsx,3
2019,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2019/FLAGS2019_Dict/flags2019.xlsx,1
2019,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2019/GR2019_Dict/gr2019.xlsx,2
2019,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2019/HD2019_Dict/hd2019.xlsx,21
2019,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2019/IC2019_AY_Dict/ic2019_ay.xlsx,66
2019,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2019/IC2019_Dict/ic2019.xlsx,10
2019,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2019/IC2019_PY_Dict/ic2019_py.xlsx,52
2019,EAP,EAP,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2019/EAP2019_Dict/eap2019.xlsx,12
2019,F,F,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2019/F1819_F1A_Dict/f1819_f1a.xlsx,86
2019,F,F,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2019/F1819_F2_Dict/f1819_f2.xlsx,122
2019,F,F,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2019/F1819_F3_Dict/f1819_f3.xlsx,63
2019,FallEnrollment,EF,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2019/EF2019A_DIST_Dict/ef2019a_dist.xlsx,10
2019,FallEnrollment,EF,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2019/EF2019A_Dict/ef2019a.xlsx,34
2019,FallEnrollment,EF,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2019/EF2019B_Dict/ef2019b.xlsx,11
2019,FallEnrollment,EF,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2019/EF2019C_Dict/ef2019c.xlsx,4
2019,FallEnrollment,EF,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2019/EF2019D_Dict/ef2019d.xlsx,15
2019,Finance,F1A,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2019/F1819_F1A_Dict/f1819_f1a.xlsx,28
2019,Finance,F2A,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2019/F1819_F2_Dict/f1819_f2.xlsx,18
2019,Finance,F3A,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2019/F1819_F3_Dict/f1819_f3.xlsx,16
2019,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2019/EF2019D_Dict/ef2019d.xlsx,1
2019,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2019/GR2019_Dict/gr2019.xlsx,33
2019,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2019/GR2019_L2_Dict/gr2019_l2.xlsx,20
2019,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2019/GR2019_PELL_SSL_Dict/gr2019_pell_ssl.xlsx,25
2019,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2019/HD2019_Dict/hd2019.xlsx,1
2019,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2019/SFA1819_Dict/sfa1819.xlsx,105
2019,GraduationRates,PE,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2019/IC2019_Dict/ic2019.xlsx,6
2019,HumanResources,HR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2019/IC2019_AY_Dict/ic2019_ay.xlsx,6
2019,HumanResources,HR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2019/S2019_IS_Dict/s2019_is.xlsx,30
2019,InstitutionalCharacteristics,HD,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2019/HD2019_Dict/hd2019.xlsx,48
2019,InstitutionalCharacteristics,IC,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2019/HD2019_Dict/hd2019.xlsx,1
2019,InstitutionalCharacteristics,IC,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2019/IC2019_AY_Dict/ic2019_ay.xlsx,48
2019,InstitutionalCharacteristics,IC,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2019/IC2019_Dict/ic2019.xlsx,95
2019,InstitutionalCharacteristics,IC,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2019/IC2019_PY_Dict/ic2019_py.xlsx,16
2019,LAGS,LAGS,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2019/FLAGS2019_Dict/flags2019.xlsx,104
2019,OutcomeMeasures,OM,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2019/OM2019_Dict/om2019.xlsx,27
2019,S,S,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2019/S2019_IS_Dict/s2019_is.xlsx,2
2019,S,S,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2019/S2019_NH_Dict/s2019_nh.xlsx,2
2019,S,S,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2019/S2019_OC_Dict/s2019_oc.xlsx,4
2019,S,S,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2019/S2019_SIS_Dict/s2019_sis.xlsx,7
2019,SAL,SAL,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2019/SAL2019_IS_Dict/sal2019_is.xlsx,54
2019,SAL,SAL,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2019/SAL2019_NIS_Dict/sal2019_nis.xlsx,28
2019,StudentFinancialAid,SFA,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2019/FLAGS2019_Dict/flags2019.xlsx,1
2019,StudentFinancialAid,SFA,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2019/SFA1819_Dict/sfa1819.xlsx,210
2019,StudentFinancialAid,SFAV,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2019/SFAV1819_Dict/sfav1819.xlsx,18
2020,12MonthEnrollment,EFFY,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2020/EFFY2020_DIST_Dict/effy2020_dist.xlsx,6
2020,12MonthEnrollment,EFFY,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2020/EFFY2020_Dict/effy2020.xlsx,33
2020,12MonthEnrollment,EFIA,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2020/EFIA2020_Dict/efia2020.xlsx,6
2020,AcademicLibraries,AL,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2020/AL2020_Dict/al2020.xlsx,37
2020,AcademicLibraries,AL,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2020/IC2020_Dict/ic2020.xlsx,1
2020,Admissions,ADM,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2020/ADM2020_Dict/adm2020.xlsx,38
2020,Admissions,ADM,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2020/HD2020_Dict/hd2020.xlsx,1
2020,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2020/C2020DEP_Dict/c2020dep.xlsx,40
2020,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2020/C2020_A_Dict/c2020_a.xlsx,33
2020,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2020/C2020_B_Dict/c2020_b.xlsx,30
2020,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2020/C2020_C_Dict/c2020_c.xlsx,6
2020,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2020/EF2020CP_Dict/ef2020cp.xlsx,1
2020,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2020/EFIA2020_Dict/efia2020.xlsx,3
2020,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2020/FLAGS2020_Dict/flags2020.xlsx,1
2020,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2020/GR2020_Dict/gr2020.xlsx,2
2020,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2020/HD2020_Dict/hd2020.xlsx,21
2020,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2020/IC2020_AY_Dict/ic2020_ay.xlsx,66
2020,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2020/IC2020_Dict/ic2020.xlsx,10
2020,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2020/IC2020_PY_Dict/ic2020_py.xlsx,52
2020,EAP,EAP,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2020/EAP2020_Dict/eap2020.xlsx,12
2020,F,F,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2020/F1920_F1A_Dict/f1920_f1a.xlsx,117
2020,F,F,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2020/F1920_F2_Dict/f1920_f2.xlsx,152
2020,F,F,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2020/F1920_F3_Dict/f1920_f3.xlsx,88
2020,FallEnrollment,EF,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2020/EF2020A_DIST_Dict/ef2020a_dist.xlsx,10
2020,FallEnrollment,EF,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2020/EF2020A_Dict/ef2020a.xlsx,34
2020,FallEnrollment,EF,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2020/EF2020B_Dict/ef2020b.xlsx,11
2020,FallEnrollment,EF,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2020/EF2020CP_Dict/ef2020cp.xlsx,3
2020,FallEnrollment,EF,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2020/EF2020C_Dict/ef2020c.xlsx,4
2020,FallEnrollment,EF,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2020/EF2020D_Dict/ef2020d.xlsx,15
2020,Finance,F1A,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2020/F1920_F1A_Dict/f1920_f1a.xlsx,28
2020,Finance,F2A,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2020/F1920_F2_Dict/f1920_f2.xlsx,18
2020,Finance,F3A,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2020/F1920_F3_Dict/f1920_f3.xlsx,16
2020,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/GR200_08_Dict/gr200_08.xlsx,24
2020,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2009/GR200_09_Dict/gr200_09.xls,2
2020,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2010/GR200_10_Dict/gr200_10.xls,2
2020,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2011/GR200_11_Dict/gr200_11.xls,4
2020,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2012/GR200_12_Dict/gr200_12.xls,5
2020,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2013/GR200_13_Dict/gr200_13.xlsx,2
2020,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2014/GR200_14_Dict/gr200_14.xlsx,2
2020,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/GR200_15_Dict/gr200_15.xlsx,2
2020,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2016/GR200_16_Dict/gr200_16.xlsx,2
2020,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2017/GR200_17_Dict/gr200_17.xlsx,2
2020,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2018/GR200_18_Dict/gr200_18.xlsx,2
2020,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2019/GR200_19_Dict/gr200_19.xlsx,2
2020,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2020/EF2020D_Dict/ef2020d.xlsx,1
2020,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2020/GR200_20_Dict/gr200_20.xlsx,2
2020,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2020/GR2020_Dict/gr2020.xlsx,33
2020,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2020/GR2020_L2_Dict/gr2020_l2.xlsx,20
2020,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2020/GR2020_PELL_SSL_Dict/gr2020_pell_ssl.xlsx,25
2020,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2020/HD2020_Dict/hd2020.xlsx,1
2020,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2020/SFA1920_Dict/sfa1920.xlsx,105
2020,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2021/GR200_21_Dict/gr200_21.xlsx,2
2020,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2022/GR200_22_Dict/gr200_22.xlsx,2
2020,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/GR200_23_Dict/gr200_23.xlsx,2
2020,GraduationRates,PE,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2020/IC2020_Dict/ic2020.xlsx,6
2020,HumanResources,HR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2020/IC2020_AY_Dict/ic2020_ay.xlsx,6
2020,HumanResources,HR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2020/S2020_IS_Dict/s2020_is.xlsx,30
2020,InstitutionalCharacteristics,HD,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2020/HD2020_Dict/hd2020.xlsx,48
2020,InstitutionalCharacteristics,IC,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2020/HD2020_Dict/hd2020.xlsx,1
2020,InstitutionalCharacteristics,IC,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2020/IC2020_AY_Dict/ic2020_ay.xlsx,48
2020,InstitutionalCharacteristics,IC,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2020/IC2020_Dict/ic2020.xlsx,97
2020,InstitutionalCharacteristics,IC,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2020/IC2020_PY_Dict/ic2020_py.xlsx,16
2020,LAGS,LAGS,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2020/FLAGS2020_Dict/flags2020.xlsx,108
2020,OutcomeMeasures,OM,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2020/OM2020_Dict/om2020.xlsx,27
2020,S,S,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2020/S2020_IS_Dict/s2020_is.xlsx,2
2020,S,S,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2020/S2020_NH_Dict/s2020_nh.xlsx,2
2020,S,S,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2020/S2020_OC_Dict/s2020_oc.xlsx,4
2020,S,S,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2020/S2020_SIS_Dict/s2020_sis.xlsx,7
2020,SAL,SAL,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2020/SAL2020_IS_Dict/sal2020_is.xlsx,54
2020,SAL,SAL,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2020/SAL2020_NIS_Dict/sal2020_nis.xlsx,28
2020,StudentFinancialAid,SFA,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2020/FLAGS2020_Dict/flags2020.xlsx,1
2020,StudentFinancialAid,SFA,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2020/SFA1920_Dict/sfa1920.xlsx,210
2020,StudentFinancialAid,SFAV,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2020/SFAV1920_Dict/sfav1920.xlsx,18
2021,12MonthEnrollment,EFFY,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2021/EFFY2021_DIST_Dict/effy2021_dist.xlsx,6
2021,12MonthEnrollment,EFFY,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2021/EFFY2021_Dict/effy2021.xlsx,33
2021,12MonthEnrollment,EFIA,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2021/EFIA2021_Dict/efia2021.xlsx,6
2021,AcademicLibraries,AL,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2021/AL2021_Dict/al2021.xlsx,37
2021,AcademicLibraries,AL,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2021/IC2021_Dict/ic2021.xlsx,1
2021,Admissions,ADM,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2021/ADM2021_Dict/adm2021.xlsx,38
2021,Admissions,ADM,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2021/HD2021_Dict/hd2021.xlsx,1
