source_var,source_label,table_name,data_filename,year,dict_file,dict_filename,filename,source_label_norm,source_var_norm,table_name_norm,prefix_hint,prefix_token,release,survey_hint,dict_row_sha256
STAFF06,American Indian or Alaska Native women,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/S2004_G_Dict/s2004_g.xlsx,s2004_g.xlsx,s2004_g.xlsx,american indian or alaska native women,staff06,<na>,S,S,,S,47d25e55d4308864e9ebb6900fd4ccddc237487bb033c07bc4b03f5a1b9660f6
EFRACE19,American Indian or Alaska Native total,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/EF2004CP_Dict/ef2004cp.xlsx,ef2004cp.xlsx,ef2004cp.xlsx,american indian or alaska native total,efrace19,<na>,EF,EF,,FallEnrollment,4d12e62788db40780fc1512c4312b88eb549947a421771e60614534d71bd48b7
EFRACE19,American Indian or Alaska Native total,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/EF2004A_Dict/ef2004a.xlsx,ef2004a.xlsx,ef2004a.xlsx,american indian or alaska native total,efrace19,<na>,EF,EF,,FallEnrollment,4d12e62788db40780fc1512c4312b88eb549947a421771e60614534d71bd48b7
LINE,Level of student (original line number on survey form),<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/EF2004CP_Dict/ef2004cp.xlsx,ef2004cp.xlsx,ef2004cp.xlsx,level of student original line number on survey form,line,<na>,EF,EF,,FallEnrollment,4da53ca2b3432034c3191ad98518a82d7fc69cf7d23fbdf937bd5e3d5d5ddcb9
LINE,Level of student (original line number on survey form),<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/EF2004A_Dict/ef2004a.xlsx,ef2004a.xlsx,ef2004a.xlsx,level of student original line number on survey form,line,<na>,EF,EF,,FallEnrollment,4da53ca2b3432034c3191ad98518a82d7fc69cf7d23fbdf937bd5e3d5d5ddcb9
STAFF23,Race/ethnicity unknown total,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/S2004_F_Dict/s2004_f.xlsx,s2004_f.xlsx,s2004_f.xlsx,race/ethnicity unknown total,staff23,<na>,S,S,,F,51d9fa24901757eefc70916e41d69cb28f223bef34c8cd76262e9d51db20244a
STAFF23,Race/ethnicity unknown total,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/S2004_ABD_Dict/s2004_abd.xlsx,s2004_abd.xlsx,s2004_abd.xlsx,race/ethnicity unknown total,staff23,<na>,S,S,,S,51d9fa24901757eefc70916e41d69cb28f223bef34c8cd76262e9d51db20244a
STAFF23,Race/ethnicity unknown total,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/S2004_CN_Dict/s2004_cn.xlsx,s2004_cn.xlsx,s2004_cn.xlsx,race/ethnicity unknown total,staff23,<na>,S,S,,S,51d9fa24901757eefc70916e41d69cb28f223bef34c8cd76262e9d51db20244a
STAFF23,Race/ethnicity unknown total,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/S2004_G_Dict/s2004_g.xlsx,s2004_g.xlsx,s2004_g.xlsx,race/ethnicity unknown total,staff23,<na>,S,S,,S,51d9fa24901757eefc70916e41d69cb28f223bef34c8cd76262e9d51db20244a
STAFF19,American Indian or Alaska Native total,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/S2004_F_Dict/s2004_f.xlsx,s2004_f.xlsx,s2004_f.xlsx,american indian or alaska native total,staff19,<na>,S,S,,F,590913f79a0d5afcbf1d667c728a4e7e796bc729e079955bddca32a27766cd17
STAFF19,American Indian or Alaska Native total,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/S2004_ABD_Dict/s2004_abd.xlsx,s2004_abd.xlsx,s2004_abd.xlsx,american indian or alaska native total,staff19,<na>,S,S,,S,590913f79a0d5afcbf1d667c728a4e7e796bc729e079955bddca32a27766cd17
STAFF19,American Indian or Alaska Native total,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/S2004_CN_Dict/s2004_cn.xlsx,s2004_cn.xlsx,s2004_cn.xlsx,american indian or alaska native total,staff19,<na>,S,S,,S,590913f79a0d5afcbf1d667c728a4e7e796bc729e079955bddca32a27766cd17
STAFF19,American Indian or Alaska Native total,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/S2004_G_Dict/s2004_g.xlsx,s2004_g.xlsx,s2004_g.xlsx,american indian or alaska native total,staff19,<na>,S,S,,S,590913f79a0d5afcbf1d667c728a4e7e796bc729e079955bddca32a27766cd17
EFRACE02,Nonresident alien women,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/EF2004CP_Dict/ef2004cp.xlsx,ef2004cp.xlsx,ef2004cp.xlsx,nonresident alien women,efrace02,<na>,EF,EF,,FallEnrollment,5b20dba94415f9c956570356126547ac1b7671d169686f6120c1b940d17596e4
EFRACE02,Nonresident alien women,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/EF2004A_Dict/ef2004a.xlsx,ef2004a.xlsx,ef2004a.xlsx,nonresident alien women,efrace02,<na>,EF,EF,,FallEnrollment,5b20dba94415f9c956570356126547ac1b7671d169686f6120c1b940d17596e4
EFRACE01,Nonresident alien men,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/EF2004CP_Dict/ef2004cp.xlsx,ef2004cp.xlsx,ef2004cp.xlsx,nonresident alien men,efrace01,<na>,EF,EF,,FallEnrollment,5c2e0af0c565aca41107cdaf38b258a833178f91e479635a1de57dafbace8b5c
EFRACE01,Nonresident alien men,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/EF2004A_Dict/ef2004a.xlsx,ef2004a.xlsx,ef2004a.xlsx,nonresident alien men,efrace01,<na>,EF,EF,,FallEnrollment,5c2e0af0c565aca41107cdaf38b258a833178f91e479635a1de57dafbace8b5c
GRRACE05,American Indian or Alaska Native men,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/GR2004ATH_Dict/gr2004ath.xlsx,gr2004ath.xlsx,gr2004ath.xlsx,american indian or alaska native men,grrace05,<na>,GR,GR,,GraduationRates,5e9bb8d91efffec63e568bb5ad3b407897aea34fa37d1c40dcbc99db3e740203
GRRACE05,American Indian or Alaska Native men,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/GR2004_Dict/gr2004.xlsx,gr2004.xlsx,gr2004.xlsx,american indian or alaska native men,grrace05,<na>,GR,GR,,GraduationRates,5e9bb8d91efffec63e568bb5ad3b407897aea34fa37d1c40dcbc99db3e740203
GRRACE05,American Indian or Alaska Native men,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/GR2004_ATH_AID_Dict/gr2004_ath_aid.xlsx,gr2004_ath_aid.xlsx,gr2004_ath_aid.xlsx,american indian or alaska native men,grrace05,<na>,GR,GR,,GraduationRates,5e9bb8d91efffec63e568bb5ad3b407897aea34fa37d1c40dcbc99db3e740203
STAFF08,Asian or Pacific Islander women,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/S2004_F_Dict/s2004_f.xlsx,s2004_f.xlsx,s2004_f.xlsx,asian or pacific islander women,staff08,<na>,S,S,,F,61f1dcb8ae4d4a90f7e281866786b247f3893ae3e4731d45dae26ad2681ae932
STAFF08,Asian or Pacific Islander women,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/S2004_ABD_Dict/s2004_abd.xlsx,s2004_abd.xlsx,s2004_abd.xlsx,asian or pacific islander women,staff08,<na>,S,S,,S,61f1dcb8ae4d4a90f7e281866786b247f3893ae3e4731d45dae26ad2681ae932
STAFF08,Asian or Pacific Islander women,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/S2004_CN_Dict/s2004_cn.xlsx,s2004_cn.xlsx,s2004_cn.xlsx,asian or pacific islander women,staff08,<na>,S,S,,S,61f1dcb8ae4d4a90f7e281866786b247f3893ae3e4731d45dae26ad2681ae932
STAFF08,Asian or Pacific Islander women,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/S2004_G_Dict/s2004_g.xlsx,s2004_g.xlsx,s2004_g.xlsx,asian or pacific islander women,staff08,<na>,S,S,,S,61f1dcb8ae4d4a90f7e281866786b247f3893ae3e4731d45dae26ad2681ae932
EFRACE07,Asian or Pacific Islander men,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/EF2004CP_Dict/ef2004cp.xlsx,ef2004cp.xlsx,ef2004cp.xlsx,asian or pacific islander men,efrace07,<na>,EF,EF,,FallEnrollment,62b37cff21703e1e950fb17abaea11a49a32fbf8127d70b0ff46071585cd2d10
EFRACE07,Asian or Pacific Islander men,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/EF2004A_Dict/ef2004a.xlsx,ef2004a.xlsx,ef2004a.xlsx,asian or pacific islander men,efrace07,<na>,EF,EF,,FallEnrollment,62b37cff21703e1e950fb17abaea11a49a32fbf8127d70b0ff46071585cd2d10
GRRACE03,Black non-Hispanic men,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/GR2004ATH_Dict/gr2004ath.xlsx,gr2004ath.xlsx,gr2004ath.xlsx,black non-hispanic men,grrace03,<na>,GR,GR,,GraduationRates,69941c9399fae5f1c7fe6faab8093c4d386dc10dd700386c262daf7698c16a89
GRRACE03,Black non-Hispanic men,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/GR2004_Dict/gr2004.xlsx,gr2004.xlsx,gr2004.xlsx,black non-hispanic men,grrace03,<na>,GR,GR,,GraduationRates,69941c9399fae5f1c7fe6faab8093c4d386dc10dd700386c262daf7698c16a89
GRRACE03,Black non-Hispanic men,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/GR2004_ATH_AID_Dict/gr2004_ath_aid.xlsx,gr2004_ath_aid.xlsx,gr2004_ath_aid.xlsx,black non-hispanic men,grrace03,<na>,GR,GR,,GraduationRates,69941c9399fae5f1c7fe6faab8093c4d386dc10dd700386c262daf7698c16a89
GRRACE21,Hispanic total,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/GR2004ATH_Dict/gr2004ath.xlsx,gr2004ath.xlsx,gr2004ath.xlsx,hispanic total,grrace21,<na>,GR,GR,,GraduationRates,6acb8f08cdf455fc286ee5e95ce8a7ba24649e85ec55954e4ab63c1b499d9274
GRRACE21,Hispanic total,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/GR2004_Dict/gr2004.xlsx,gr2004.xlsx,gr2004.xlsx,hispanic total,grrace21,<na>,GR,GR,,GraduationRates,6acb8f08cdf455fc286ee5e95ce8a7ba24649e85ec55954e4ab63c1b499d9274
GRRACE21,Hispanic total,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/GR2004_ATH_AID_Dict/gr2004_ath_aid.xlsx,gr2004_ath_aid.xlsx,gr2004_ath_aid.xlsx,hispanic total,grrace21,<na>,GR,GR,,GraduationRates,6acb8f08cdf455fc286ee5e95ce8a7ba24649e85ec55954e4ab63c1b499d9274
GRRACE11,White non-Hispanic men,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/GR2004ATH_Dict/gr2004ath.xlsx,gr2004ath.xlsx,gr2004ath.xlsx,white non-hispanic men,grrace11,<na>,GR,GR,,GraduationRates,6bba213a2f6980d8aaa01e8157a2aae9a0654cc972485be1de71c5a727bbc822
GRRACE11,White non-Hispanic men,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/GR2004_Dict/gr2004.xlsx,gr2004.xlsx,gr2004.xlsx,white non-hispanic men,grrace11,<na>,GR,GR,,GraduationRates,6bba213a2f6980d8aaa01e8157a2aae9a0654cc972485be1de71c5a727bbc822
GRRACE11,White non-Hispanic men,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/GR2004_ATH_AID_Dict/gr2004_ath_aid.xlsx,gr2004_ath_aid.xlsx,gr2004_ath_aid.xlsx,white non-hispanic men,grrace11,<na>,GR,GR,,GraduationRates,6bba213a2f6980d8aaa01e8157a2aae9a0654cc972485be1de71c5a727bbc822
LSTUDY,Level of student,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/EF2004CP_Dict/ef2004cp.xlsx,ef2004cp.xlsx,ef2004cp.xlsx,level of student,lstudy,<na>,EF,EF,,FallEnrollment,7051eb0520243a94b80b62cdae3e8f0deec6a86f6eccca1e6ddc77bfa417bc75
LSTUDY,Level of student,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/EF2004A_Dict/ef2004a.xlsx,ef2004a.xlsx,ef2004a.xlsx,level of student,lstudy,<na>,EF,EF,,FallEnrollment,7051eb0520243a94b80b62cdae3e8f0deec6a86f6eccca1e6ddc77bfa417bc75
LSTUDY,Level of student,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/EF2004B_Dict/ef2004b.xlsx,ef2004b.xlsx,ef2004b.xlsx,level of student,lstudy,<na>,EF,EF,,FallEnrollment,7051eb0520243a94b80b62cdae3e8f0deec6a86f6eccca1e6ddc77bfa417bc75
GRRACE24,Grand total,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/GR2004ATH_Dict/gr2004ath.xlsx,gr2004ath.xlsx,gr2004ath.xlsx,grand total,grrace24,<na>,GR,GR,,GraduationRates,78c319e14627211c5d93f5ddd76e43ce575da3350276537024c4143f98d8f715
GRRACE24,Grand total,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/GR2004_Dict/gr2004.xlsx,gr2004.xlsx,gr2004.xlsx,grand total,grrace24,<na>,GR,GR,,GraduationRates,78c319e14627211c5d93f5ddd76e43ce575da3350276537024c4143f98d8f715
GRRACE24,Grand total,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/GR2004_ATH_AID_Dict/gr2004_ath_aid.xlsx,gr2004_ath_aid.xlsx,gr2004_ath_aid.xlsx,grand total,grrace24,<na>,GR,GR,,GraduationRates,78c319e14627211c5d93f5ddd76e43ce575da3350276537024c4143f98d8f715
EFRACE24,Grand total,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/EF2004CP_Dict/ef2004cp.xlsx,ef2004cp.xlsx,ef2004cp.xlsx,grand total,efrace24,<na>,EF,EF,,FallEnrollment,8007a47f2dfd1bbfb2fb2eb4200d568007c755f45126c5aad1b3d2a384bacedc
EFRACE24,Grand total,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/EF2004A_Dict/ef2004a.xlsx,ef2004a.xlsx,ef2004a.xlsx,grand total,efrace24,<na>,EF,EF,,FallEnrollment,8007a47f2dfd1bbfb2fb2eb4200d568007c755f45126c5aad1b3d2a384bacedc
GRTYPE,Cohort data,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/GR2004ATH_Dict/gr2004ath.xlsx,gr2004ath.xlsx,gr2004ath.xlsx,cohort data,grtype,<na>,GR,GR,,GraduationRates,88123820af53390de58947eff3080d52251b4eaade1174342c6ffacee4398262
GRTYPE,Cohort data,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/GR2004_Dict/gr2004.xlsx,gr2004.xlsx,gr2004.xlsx,cohort data,grtype,<na>,GR,GR,,GraduationRates,88123820af53390de58947eff3080d52251b4eaade1174342c6ffacee4398262
STAFF22,White non-Hispanic total,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/S2004_F_Dict/s2004_f.xlsx,s2004_f.xlsx,s2004_f.xlsx,white non-hispanic total,staff22,<na>,S,S,,F,8873a66b883238be164c6fb74908626e0faac7db7dffb3929a098217c005cc16
STAFF22,White non-Hispanic total,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/S2004_ABD_Dict/s2004_abd.xlsx,s2004_abd.xlsx,s2004_abd.xlsx,white non-hispanic total,staff22,<na>,S,S,,S,8873a66b883238be164c6fb74908626e0faac7db7dffb3929a098217c005cc16
STAFF22,White non-Hispanic total,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/S2004_CN_Dict/s2004_cn.xlsx,s2004_cn.xlsx,s2004_cn.xlsx,white non-hispanic total,staff22,<na>,S,S,,S,8873a66b883238be164c6fb74908626e0faac7db7dffb3929a098217c005cc16
STAFF22,White non-Hispanic total,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/S2004_G_Dict/s2004_g.xlsx,s2004_g.xlsx,s2004_g.xlsx,white non-hispanic total,staff22,<na>,S,S,,S,8873a66b883238be164c6fb74908626e0faac7db7dffb3929a098217c005cc16
STAFF05,American Indian or Alaska Native men,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/S2004_F_Dict/s2004_f.xlsx,s2004_f.xlsx,s2004_f.xlsx,american indian or alaska native men,staff05,<na>,S,S,,F,8a0daf30dd07904386d959ed0bde0b1b455974c0f8bc2f2155f9b0e65ed20c60
STAFF05,American Indian or Alaska Native men,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/S2004_ABD_Dict/s2004_abd.xlsx,s2004_abd.xlsx,s2004_abd.xlsx,american indian or alaska native men,staff05,<na>,S,S,,S,8a0daf30dd07904386d959ed0bde0b1b455974c0f8bc2f2155f9b0e65ed20c60
STAFF05,American Indian or Alaska Native men,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/S2004_CN_Dict/s2004_cn.xlsx,s2004_cn.xlsx,s2004_cn.xlsx,american indian or alaska native men,staff05,<na>,S,S,,S,8a0daf30dd07904386d959ed0bde0b1b455974c0f8bc2f2155f9b0e65ed20c60
STAFF05,American Indian or Alaska Native men,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/S2004_G_Dict/s2004_g.xlsx,s2004_g.xlsx,s2004_g.xlsx,american indian or alaska native men,staff05,<na>,S,S,,S,8a0daf30dd07904386d959ed0bde0b1b455974c0f8bc2f2155f9b0e65ed20c60
LINE,Original line number on survey form,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/GR2004ATH_Dict/gr2004ath.xlsx,gr2004ath.xlsx,gr2004ath.xlsx,original line number on survey form,line,<na>,GR,GR,,GraduationRates,8aa63245dc4ba4f79495ac4302fabbb330d78e31de4b0b02111c804a98302dbf
LINE,Original line number on survey form,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/S2004_CN_Dict/s2004_cn.xlsx,s2004_cn.xlsx,s2004_cn.xlsx,original line number on survey form,line,<na>,S,S,,S,8aa63245dc4ba4f79495ac4302fabbb330d78e31de4b0b02111c804a98302dbf
LINE,Original line number on survey form,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/EF2004B_Dict/ef2004b.xlsx,ef2004b.xlsx,ef2004b.xlsx,original line number on survey form,line,<na>,EF,EF,,FallEnrollment,8aa63245dc4ba4f79495ac4302fabbb330d78e31de4b0b02111c804a98302dbf
STAFF13,Race/ethnicity unknown men,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/S2004_F_Dict/s2004_f.xlsx,s2004_f.xlsx,s2004_f.xlsx,race/ethnicity unknown men,staff13,<na>,S,S,,F,8ad9a9333a192c3a8bfe2ad0ee2af79dcc70a60e96e8735d102c8519ec2bc18e
STAFF13,Race/ethnicity unknown men,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/S2004_ABD_Dict/s2004_abd.xlsx,s2004_abd.xlsx,s2004_abd.xlsx,race/ethnicity unknown men,staff13,<na>,S,S,,S,8ad9a9333a192c3a8bfe2ad0ee2af79dcc70a60e96e8735d102c8519ec2bc18e
STAFF13,Race/ethnicity unknown men,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/S2004_CN_Dict/s2004_cn.xlsx,s2004_cn.xlsx,s2004_cn.xlsx,race/ethnicity unknown men,staff13,<na>,S,S,,S,8ad9a9333a192c3a8bfe2ad0ee2af79dcc70a60e96e8735d102c8519ec2bc18e
STAFF13,Race/ethnicity unknown men,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/S2004_G_Dict/s2004_g.xlsx,s2004_g.xlsx,s2004_g.xlsx,race/ethnicity unknown men,staff13,<na>,S,S,,S,8ad9a9333a192c3a8bfe2ad0ee2af79dcc70a60e96e8735d102c8519ec2bc18e
SECTION,Attendance status of student,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/EF2004CP_Dict/ef2004cp.xlsx,ef2004cp.xlsx,ef2004cp.xlsx,attendance status of student,section,<na>,EF,EF,,FallEnrollment,8c5fa05d2170db9e1e0366a7b4e81b4dd484f9b5bfcb0372a573d4dd24882a8d
SECTION,Attendance status of student,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/EF2004A_Dict/ef2004a.xlsx,ef2004a.xlsx,ef2004a.xlsx,attendance status of student,section,<na>,EF,EF,,FallEnrollment,8c5fa05d2170db9e1e0366a7b4e81b4dd484f9b5bfcb0372a573d4dd24882a8d
GRRACE18,Black non-Hispanic  total,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/GR2004ATH_Dict/gr2004ath.xlsx,gr2004ath.xlsx,gr2004ath.xlsx,black non-hispanic total,grrace18,<na>,GR,GR,,GraduationRates,978198010b43af054e6e7a6b01144f5ce26460727184a07b9e613695a8d89d9b
GRRACE18,Black non-Hispanic total,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/GR2004_Dict/gr2004.xlsx,gr2004.xlsx,gr2004.xlsx,black non-hispanic total,grrace18,<na>,GR,GR,,GraduationRates,978198010b43af054e6e7a6b01144f5ce26460727184a07b9e613695a8d89d9b
GRRACE18,Black non-Hispanic  total,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/GR2004_ATH_AID_Dict/gr2004_ath_aid.xlsx,gr2004_ath_aid.xlsx,gr2004_ath_aid.xlsx,black non-hispanic total,grrace18,<na>,GR,GR,,GraduationRates,978198010b43af054e6e7a6b01144f5ce26460727184a07b9e613695a8d89d9b
EFRACE22,White non-Hispanic total,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/EF2004CP_Dict/ef2004cp.xlsx,ef2004cp.xlsx,ef2004cp.xlsx,white non-hispanic total,efrace22,<na>,EF,EF,,FallEnrollment,9788a5248fa3c59eb910fd85512ccee83a160d8a739fe9983a971b7d68912416
EFRACE22,White non-Hispanic total,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/EF2004A_Dict/ef2004a.xlsx,ef2004a.xlsx,ef2004a.xlsx,white non-hispanic total,efrace22,<na>,EF,EF,,FallEnrollment,9788a5248fa3c59eb910fd85512ccee83a160d8a739fe9983a971b7d68912416
EFRACE14,Race/ethnicity unknown women,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/EF2004CP_Dict/ef2004cp.xlsx,ef2004cp.xlsx,ef2004cp.xlsx,race/ethnicity unknown women,efrace14,<na>,EF,EF,,FallEnrollment,99f8a88e75ef40d94d1561a2f3854bdefd8c1400369617b94abbeb66c3af2e39
EFRACE14,Race/ethnicity unknown women,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/EF2004A_Dict/ef2004a.xlsx,ef2004a.xlsx,ef2004a.xlsx,race/ethnicity unknown women,efrace14,<na>,EF,EF,,FallEnrollment,99f8a88e75ef40d94d1561a2f3854bdefd8c1400369617b94abbeb66c3af2e39
GRRACE15,Total men,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/GR2004ATH_Dict/gr2004ath.xlsx,gr2004ath.xlsx,gr2004ath.xlsx,total men,grrace15,<na>,GR,GR,,GraduationRates,9a83cd01cc1723e78f81feb41e2c60c2e060e1a141ae4bfd6778e92e712e8b35
GRRACE15,Total men,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/GR2004_Dict/gr2004.xlsx,gr2004.xlsx,gr2004.xlsx,total men,grrace15,<na>,GR,GR,,GraduationRates,9a83cd01cc1723e78f81feb41e2c60c2e060e1a141ae4bfd6778e92e712e8b35
GRRACE15,Total men,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/GR2004_ATH_AID_Dict/gr2004_ath_aid.xlsx,gr2004_ath_aid.xlsx,gr2004_ath_aid.xlsx,total men,grrace15,<na>,GR,GR,,GraduationRates,9a83cd01cc1723e78f81feb41e2c60c2e060e1a141ae4bfd6778e92e712e8b35
ENTITIES,Entities included,<NA>,<NA>,2004,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2004/F0304_F1A_G_Dict/f0304_f1a_g.xlsx,f0304_f1a_g.xlsx,f0304_f1a_g.xlsx,entities included,entities,<na>,F,F,,F,9c3f2ba88a974dca8c34b8d67a9ab677944f5cff2854e0890db9502afabe9311
